2	0
2.02	0
2.04	0
2.06	0
2.08	0
2.1	0
2.12	0
2.14	0
2.16	0
2.18	0
2.2	0
2.22	0
2.24	0
2.26	0
2.28	0
2.3	0
2.32	0
2.34	0
2.36	0
2.38	0
2.4	0
2.42	0
2.44	0
2.46	0
2.48	0
2.5	0
2.52	0
2.54	0
2.56	0
2.58	0
2.6	0
2.62	0
2.64	0
2.66	0
2.68	0
2.7	0
2.72	0
2.74	0
2.76	0
2.78	0
2.8	9.97298
2.82	10.253
2.84	10.545
2.86	10.8497
2.88	11.1677
2.9	11.5
2.92	11.8473
2.94	12.2105
2.96	12.5907
2.98	12.9889
3	13.4063
3.02	13.8442
3.04	14.3038
3.06	14.7867
3.08	15.2945
3.1	15.8289
3.12	16.3917
3.14	16.9851
3.16	17.6113
3.18	18.2727
3.2	18.972
3.22	19.7123
3.24	20.4967
3.26	21.3289
3.28	22.2127
3.3	23.1526
3.32	24.1533
3.34	25.2203
3.36	26.3595
3.38	27.5776
3.4	28.8821
3.42	30.2812
3.44	31.7843
3.46	33.402
3.48	35.1463
3.5	37.0307
3.52	39.0705
3.54	41.2834
3.56	43.6894
3.58	46.3115
3.6	49.1766
3.62	52.3153
3.64	55.7638
3.66	59.5639
3.68	63.7652
3.7	68.4257
3.72	73.615
3.74	79.4157
3.76	85.9276
3.78	93.2712
3.8	101.594
3.82	111.077
3.84	121.946
3.86	134.482
3.88	149.042
3.9	166.084
3.92	186.201
3.94	210.172
3.96	239.038
3.98	274.21
4	317.64
4.02	372.086
4.04	441.534
4.06	531.934
4.08	652.607
4.1	819.366
4.12	1061.96
4.14	1439.74
4.16	2065.32
4.18	3120.06
4.2	4820.26
4.22	7230.44
4.24	9620.44
4.26	10000
4.28	7931.01
4.3	5397.54
4.32	3499.79
4.34	2294.21
4.36	1575.21
4.38	1145.47
4.4	874.55
4.42	691.439
4.44	560.479
4.46	463.15
4.48	388.833
4.5	330.863
4.52	284.822
4.54	247.678
4.56	217.297
4.58	192.143
4.6	171.089
4.62	153.296
4.64	138.127
4.66	125.093
4.68	113.813
4.7	103.986
4.72	95.3753
4.74	87.7877
4.76	81.0681
4.78	75.0894
4.8	69.7467
4.82	64.9532
4.84	60.6364
4.86	56.735
4.88	53.1977
4.9	49.9806
4.92	47.0462
4.94	44.3624
4.96	41.9015
4.98	39.6395
5	37.5556
5.02	35.6316
5.04	33.8516
5.06	32.2015
5.08	30.6691
5.1	29.2434
5.12	27.9147
5.14	26.6745
5.16	25.515
5.18	24.4295
5.2	23.4117
5.22	22.4562
5.24	21.558
5.26	20.7125
5.28	19.9158
5.3	19.1642
5.32	18.4543
5.34	17.7831
5.36	17.1478
5.38	16.5459
5.4	15.9752
5.42	15.4335
5.44	14.9188
5.46	14.4295
5.48	13.9639
5.5	13.5204
5.52	13.0977
5.54	12.6945
5.56	12.3096
5.58	11.942
5.6	11.5905
5.62	11.2544
5.64	10.9327
5.66	10.6245
5.68	10.3292
5.7	10.0461
5.72	9.77441
5.74	0
5.76	0
5.78	0
5.8	0
5.82	0
5.84	0
5.86	0
5.88	0
5.9	0
5.92	0
5.94	0
5.96	0
5.98	0
6	0
6.02	0
6.04	0
6.06	0
6.08	0
6.1	0
6.12	0
6.14	0
6.16	0
6.18	0
6.2	0
6.22	0
6.24	0
6.26	0
6.28	0
6.3	0
6.32	0
6.34	0
6.36	0
6.38	0
6.4	0
6.42	0
6.44	0
6.46	0
6.48	0
6.5	0
6.52	0
6.54	0
6.56	0
6.58	0
6.6	0
6.62	0
6.64	0
6.66	0
6.68	0
6.7	0
6.72	0
6.74	0
6.76	0
6.78	0
6.8	0
6.82	0
6.84	0
6.86	0
6.88	0
6.9	0
6.92	0
6.94	0
6.96	0
6.98	0
7	0
7.02	0
7.04	2.23358
7.06	2.29549
7.08	2.36002
7.1	2.42731
7.12	2.49751
7.14	2.5708
7.16	2.64736
7.18	2.7274
7.2	2.81112
7.22	2.89875
7.24	2.99054
7.26	3.08675
7.28	3.18769
7.3	3.29365
7.32	3.40499
7.34	3.52206
7.36	3.64527
7.38	3.77506
7.4	3.9119
7.42	4.05631
7.44	4.20887
7.46	4.37019
7.48	4.54095
7.5	4.72192
7.52	4.91391
7.54	5.11784
7.56	5.33473
7.58	5.56569
7.6	5.81196
7.62	6.07492
7.64	6.35613
7.66	6.6573
7.68	6.98037
7.7	7.3275
7.72	7.70115
7.74	8.10409
7.76	8.53945
7.78	9.0108
7.8	9.52221
7.82	10.0783
7.84	10.6846
7.86	11.3471
7.88	12.073
7.9	12.8708
7.92	13.7501
7.94	14.7224
7.96	15.8014
7.98	17.003
8	18.3467
8.02	19.8556
8.04	21.5579
8.06	23.4878
8.08	25.6877
8.1	28.2102
8.12	31.121
8.14	34.5038
8.16	38.4655
8.18	43.1451
8.2	48.7254
8.22	55.4506
8.24	63.6528
8.26	73.7915
8.28	86.5169
8.3	102.771
8.32	123.965
8.34	152.316
8.36	191.618
8.38	249.056
8.4	338.968
8.42	488.338
8.44	739.905
8.46	1142.98
8.48	1705.78
8.5	2238.09
8.52	2276.81
8.54	1777.09
8.56	1201.66
8.58	778.487
8.6	511.587
8.62	352.727
8.64	257.538
8.66	197.224
8.68	156.261
8.7	126.865
8.72	104.968
8.74	88.2187
8.76	75.1352
8.78	64.7313
8.8	56.3287
8.82	49.4495
8.84	43.749
8.86	38.9742
8.88	34.9362
8.9	31.4915
8.92	28.5301
8.94	25.9658
8.96	23.7309
8.98	21.7717
9	20.0447
9.02	18.5147
9.04	17.1529
9.06	15.9356
9.08	14.8432
9.1	13.8591
9.12	12.9695
9.14	12.1627
9.16	11.4288
9.18	10.7592
9.2	10.1468
9.22	9.58503
9.24	9.06863
9.26	8.5928
9.28	8.15341
9.3	7.74684
9.32	7.3699
9.34	7.01979
9.36	6.69402
9.38	6.39039
9.4	6.10693
9.42	5.84191
9.44	5.59375
9.46	5.36107
9.48	5.14259
9.5	4.93719
9.52	4.74385
9.54	4.56163
9.56	4.38971
9.58	4.22732
9.6	4.07378
9.62	3.92844
9.64	3.79074
9.66	3.66015
9.68	3.53619
9.7	3.41842
9.72	3.30643
9.74	3.19985
9.76	3.09834
9.78	3.00159
9.8	2.90929
9.82	2.82119
9.84	2.73702
9.86	2.65657
9.88	2.57961
9.9	2.50594
9.92	2.43539
9.94	2.36777
9.96	2.30292
9.98	2.24071
10	0
10.02	0
10.04	0
10.06	0
10.08	0
10.1	0
10.12	0
10.14	0
10.16	0
10.18	0
10.2	0
10.22	0
10.24	0
10.26	0
10.28	0
10.3	0
10.32	0
10.34	0
10.36	0
10.38	0
10.4	0
10.42	0
10.44	0
10.46	0
10.48	0
10.5	0
10.52	0.536059
10.54	0.550914
10.56	0.566395
10.58	0.582538
10.6	0.59938
10.62	0.616964
10.64	0.635332
10.66	0.654532
10.68	0.674616
10.7	0.695638
10.72	0.717658
10.74	0.740739
10.76	0.764951
10.78	0.79037
10.8	5.4917
10.82	5.64977
10.84	5.8148
10.86	5.98723
10.88	6.16749
10.9	6.35607
10.92	6.55351
10.94	6.76036
10.96	6.97724
10.98	7.20482
11	7.44381
11.02	7.69501
11.04	7.95926
11.06	8.23751
11.08	8.53076
11.1	8.84013
11.12	9.16683
11.14	9.51222
11.16	9.87775
11.18	10.2651
11.2	10.6759
11.22	11.1124
11.24	11.5766
11.26	12.071
11.28	12.5983
11.3	13.1617
11.32	13.7644
11.34	15.2793
11.36	15.9976
11.38	16.7696
11.4	17.601
11.42	18.4982
11.44	19.4687
11.46	20.5211
11.48	21.6652
11.5	22.9127
11.52	24.2771
11.54	25.7743
11.56	27.4233
11.58	29.2468
11.6	31.2721
11.62	33.5326
11.64	36.0695
11.66	38.9341
11.68	42.1911
11.7	45.9239
11.72	50.3303
11.74	55.3791
11.76	61.3539
11.78	68.5297
11.8	77.3032
11.82	88.2764
11.84	102.44
11.86	121.609
11.88	149.315
11.9	192.138
11.92	260.496
11.94	366.572
11.96	513.274
11.98	657.205
12	688.231
12.02	592.329
12.04	481.697
12.06	415.097
12.08	397.381
12.1	422.194
12.12	487.835
12.14	604.724
12.16	803.753
12.18	1146.41
12.2	1726.85
12.22	2641.61
12.24	3854.55
12.26	4816.89
12.28	4590.36
12.3	3434
12.32	2290.54
12.34	1489.07
12.36	993.273
12.38	699.554
12.4	522.274
12.42	408.627
12.44	330.91
12.46	275.457
12.48	234.531
12.5	204.038
12.52	181.309
12.54	164.66
12.56	153.075
12.58	146.052
12.6	143.57
12.62	146.197
12.64	155.466
12.66	174.84
12.68	211.478
12.7	278.153
12.72	392.813
12.74	570.305
12.76	788.425
12.78	915.856
12.8	813.148
12.82	591.163
12.84	398.308
12.86	268.486
12.88	189.061
12.9	141.566
12.92	112.141
12.94	92.6816
12.96	79.0472
12.98	69.1743
13	61.9811
13.02	56.8954
13.04	53.7064
13.06	52.5981
13.08	54.3052
13.1	60.2382
13.12	72.2279
13.14	91.0557
13.16	111.188
13.18	115.281
13.2	96.6353
13.22	72.3239
13.24	53.4632
13.26	41.0558
13.28	33.3116
13.3	28.4038
13.32	25.0929
13.34	22.6915
13.36	20.8511
13.38	19.3899
13.4	18.2036
13.42	17.2267
13.44	16.416
13.46	15.7421
13.48	14.6615
13.5	14.2233
13.52	13.8813
13.54	13.6326
13.56	13.478
13.58	13.4225
13.6	13.476
13.62	13.6542
13.64	13.9806
13.66	14.4896
13.68	15.2309
13.7	16.2782
13.72	17.7421
13.74	15.1628
13.76	18.2216
13.78	22.7027
13.8	29.6928
13.82	41.2797
13.84	60.906
13.86	92.8711
13.88	139.185
13.9	188.138
13.92	201.781
13.94	164.447
13.96	113.595
13.98	74.3007
14	49.023
14.02	33.8812
14.04	24.8373
14.06	19.1629
14.08	15.3433
14.1	12.6156
14.12	10.5869
14.14	9.03447
14.16	7.8196
14.18	6.85078
14.2	6.06539
14.22	5.41943
14.24	4.03261
14.26	3.60195
14.28	3.23782
14.3	2.9272
14.32	2.66012
14.34	3.18952
14.36	3.00896
14.38	2.85408
14.4	2.72104
14.42	2.60672
14.44	2.5086
14.46	2.42461
14.48	4.13261
14.5	4.12196
14.52	4.1233
14.54	4.13581
14.56	4.15882
14.58	4.19181
14.6	4.23439
14.62	4.28629
14.64	4.25949
14.66	4.33191
14.68	4.41327
14.7	4.50365
14.72	4.60319
14.74	4.71211
14.76	4.8307
14.78	4.95932
14.8	5.09841
14.82	5.24848
14.84	5.41012
14.86	5.58402
14.88	5.77096
14.9	5.97182
14.92	6.18761
14.94	6.41944
14.96	6.6686
14.98	6.93651
15	7.22481
15.02	7.53532
15.04	7.87012
15.06	8.23157
15.08	8.62235
15.1	9.07688
15.12	9.53688
15.14	10.0369
15.16	10.5817
15.18	11.1767
15.2	11.8283
15.22	12.5443
15.24	13.3337
15.26	14.2077
15.28	15.18
15.3	16.2678
15.32	17.4936
15.34	19.0746
15.36	20.6917
15.38	22.4103
15.4	24.7549
15.42	27.7213
15.44	31.5341
15.46	36.2651
15.48	41.2423
15.5	44.8684
15.52	47.2306
15.54	50.1852
15.56	54.7302
15.58	61.1676
15.6	70.0321
15.62	81.2389
15.64	95.919
15.66	115.606
15.68	143.174
15.7	184.204
15.72	249.532
15.74	353.834
15.76	515.79
15.78	738.191
15.8	952.987
15.82	1011.85
15.84	937.398
15.86	917.986
15.88	1061.67
15.9	1388.07
15.92	1786.02
15.94	1906.06
15.96	1567.38
15.98	1092.17
16	719.777
16.02	477.937
16.04	331.7
16.06	243.698
16.08	188.135
16.1	150.563
16.12	123.651
16.14	103.602
16.16	88.2595
16.18	76.2784
16.2	66.767
16.22	59.1145
16.24	52.8914
16.26	47.7904
16.28	43.5886
16.3	40.1237
16.32	37.2784
16.34	34.9713
16.36	33.1527
16.38	31.807
16.4	30.9673
16.42	30.7537
16.44	31.4398
16.46	33.5149
16.48	37.6355
16.5	44.2295
16.52	51.9751
16.54	55.4325
16.56	50.9411
16.58	44.3325
16.6	39.0969
16.62	36.6198
16.64	36.5415
16.66	38.5499
16.68	42.8184
16.7	50.3395
16.72	63.3135
16.74	85.3158
16.76	120.407
16.78	168.847
16.8	213.444
16.82	215.68
16.84	175.402
16.86	131.37
16.88	101.301
16.9	85.4101
16.92	80.2709
16.94	83.3928
16.96	94.6192
16.98	122.165
17	160.702
17.02	222.589
17.04	310.125
17.06	401.212
17.08	445.81
17.1	457.391
17.12	505.985
17.14	609.305
17.16	689.297
17.18	626.199
17.2	464.479
17.22	315.934
17.24	213.629
17.26	150.289
17.28	112.295
17.3	88.1557
17.32	72.871
17.34	62.2367
17.36	54.5299
17.38	48.8028
17.4	42.7241
17.42	39.491
17.44	37.0448
17.46	35.2126
17.48	33.8729
17.5	32.9391
17.52	32.3498
17.54	32.0618
17.56	32.0456
17.58	32.2831
17.6	32.7653
17.62	33.4919
17.64	34.4704
17.66	35.7175
17.68	37.2594
17.7	39.1343
17.72	41.396
17.74	44.1184
17.76	47.4039
17.78	51.3957
17.8	56.2973
17.82	62.4055
17.84	73.6429
17.86	83.883
17.88	97.794
17.9	117.885
17.92	149.073
17.94	199.98
17.96	282.663
17.98	407.192
18	559.253
18.02	652.354
18.04	593.203
18.06	454.66
18.08	336.073
18.1	260.656
18.12	220.453
18.14	203.643
18.16	201.592
18.18	209.706
18.2	226.343
18.22	251.704
18.24	287.345
18.26	336.277
18.28	403.658
18.3	498.422
18.32	638.56
18.34	858.622
18.36	1224.92
18.38	1848.57
18.4	2840.24
18.42	4229.82
18.44	5558.97
18.46	5685.59
18.48	4472
18.5	3060.03
18.52	2020.23
18.54	1355.88
18.56	949.272
18.58	701.486
18.6	543.639
18.62	435.873
18.64	358.337
18.66	302.202
18.68	260.806
18.7	230.308
18.72	208.218
18.74	192.36
18.76	179.311
18.78	165.605
18.8	152.297
18.82	141.613
18.84	133.914
18.86	128.782
18.88	125.754
18.9	124.512
18.92	124.896
18.94	126.886
18.96	130.562
18.98	136.106
19	143.814
19.02	154.125
19.04	167.678
19.06	185.402
19.08	208.662
19.1	239.515
19.12	281.194
19.14	339.204
19.16	423.909
19.18	555.99
19.2	774.7
19.22	1143.23
19.24	1736.94
19.26	2578.27
19.28	3412.66
19.3	3546.81
19.32	2828.75
19.34	1949.76
19.36	1292.88
19.38	877.755
19.4	632.893
19.42	489.711
19.44	402.982
19.46	348.218
19.48	312.755
19.5	291.699
19.52	281.32
19.54	280.039
19.56	287.336
19.58	303.586
19.6	330.11
19.62	369.457
19.64	426.064
19.66	507.661
19.68	628.246
19.7	814.139
19.72	1114.14
19.74	1607.52
19.76	2391.92
19.78	3553.74
19.8	5019.2
19.82	6031.61
19.84	5524.14
19.86	4042.49
19.88	2679.83
19.9	1746.74
19.92	1174.23
19.94	829.246
19.96	622.495
19.98	488.695
20	396.645
20.02	331.395
20.04	285.369
20.06	253.882
20.08	231.753
20.1	209.744
20.12	182.417
20.14	155.492
20.16	133.476
20.18	116.382
20.2	103.089
20.22	92.4734
20.24	83.7105
20.26	76.3178
20.28	69.9631
20.3	64.4366
20.32	59.5885
20.34	55.3053
20.36	51.4985
20.38	48.0972
20.4	45.0441
20.42	42.2922
20.44	39.8026
20.46	37.5425
20.48	35.4847
20.5	33.7189
20.52	32.0021
20.54	30.4273
20.56	29.1419
20.58	27.8139
20.6	28.9015
20.62	27.8359
20.64	26.8591
20.66	27.5013
20.68	26.725
20.7	26.0207
20.72	25.3838
20.74	24.8106
20.76	24.2976
20.78	20.5286
20.8	20.2162
20.82	19.9544
20.84	19.7423
20.86	19.5795
20.88	19.4663
20.9	19.4697
20.92	19.4602
20.94	19.5046
20.96	19.6058
20.98	19.768
21	19.9965
21.02	20.2983
21.04	20.6823
21.06	21.1602
21.08	21.7474
21.1	22.4639
21.12	23.3368
21.14	24.4023
21.16	25.7362
21.18	27.3599
21.2	29.4016
21.22	31.8688
21.24	35.3222
21.26	40.0617
21.28	46.9369
21.3	51.859
21.32	68.9084
21.34	95.8798
21.36	135.27
21.38	182.342
21.4	224.816
21.42	244.981
21.44	219.258
21.46	167.213
21.48	122.523
21.5	94.1363
21.52	79.6317
21.54	75.3446
21.56	78.5822
21.58	86.6022
21.6	92.688
21.62	89.6812
21.64	81.8948
21.66	76.228
21.68	74.4323
21.7	76.0574
21.72	80.4097
21.74	87.0743
21.76	95.9992
21.78	107.453
21.8	122
21.82	140.556
21.84	164.576
21.86	196.452
21.88	240.181
21.9	302.395
21.92	392.716
21.94	524.287
21.96	708.764
21.98	956.389
22	1305.29
22.02	1823.35
22.04	2571.86
22.06	3400.16
22.08	3778.03
22.1	3416.77
22.12	2586.41
22.14	1754.97
22.16	1156.17
22.18	779.61
22.2	553.271
22.22	415.781
22.24	328.764
22.26	272.074
22.28	236.208
22.3	216.382
22.32	207.081
22.34	195.475
22.36	170.345
22.38	140.198
22.4	115.094
22.42	96.6906
22.44	83.5704
22.46	74.0799
22.48	67.0397
22.5	61.8242
22.52	58.2659
22.54	56.5488
22.56	58.5296
22.58	61.4266
22.6	65.0401
22.62	64.405
22.64	57.5733
22.66	49.5351
22.68	43.0452
22.7	38.5522
22.72	35.5321
22.74	33.4537
22.76	31.9548
22.78	30.8321
22.8	29.9802
22.82	29.3432
22.84	28.8331
22.86	28.5424
22.88	28.4014
22.9	28.2293
22.92	28.4281
22.94	28.7239
22.96	29.1691
22.98	29.7726
23	30.5475
23.02	31.5115
23.04	32.688
23.06	34.1073
23.08	35.7716
23.1	37.8088
23.12	40.2518
23.14	43.1879
23.16	46.7475
23.18	51.1137
23.2	56.5661
23.22	63.9205
23.24	73.3489
23.26	86.7367
23.28	106.566
23.3	135.953
23.32	176.649
23.34	221.715
23.36	247.996
23.38	247.997
23.4	248.718
23.42	271.207
23.44	327.688
23.46	436.469
23.48	630.17
23.5	952.578
23.52	1428.95
23.54	1956.45
23.56	2147.6
23.58	1790.07
23.6	1251.7
23.62	824.871
23.64	548.574
23.66	383.806
23.68	287.32
23.7	229.076
23.72	192.156
23.74	168.252
23.76	153.264
23.78	145.137
23.8	142.873
23.82	146.479
23.84	156.574
23.86	176.222
23.88	206.916
23.9	258.138
23.92	345.943
23.94	496.655
23.96	742.575
23.98	1096.6
24	1462.21
24.02	1551.25
24.04	1274.83
24.06	925.008
24.08	679.776
24.1	543.645
24.12	452.356
24.14	354.847
24.16	264.347
24.18	197.317
24.2	152.306
24.22	122.939
24.24	103.9
24.26	91.7981
24.28	85.109
24.3	83.5825
24.32	87.5014
24.34	94.9829
24.36	98.7655
24.38	90.7505
24.4	76.7104
24.42	64.9472
24.44	57.458
24.46	53.6511
24.48	52.6826
24.5	54.0904
24.52	57.925
24.54	64.7539
24.56	75.8003
24.58	94.3209
24.6	125.903
24.62	178.843
24.64	257.721
24.66	345.733
24.68	379.109
24.7	320.076
24.72	230.171
24.74	158.813
24.76	112.863
24.78	85.9102
24.8	70.7888
24.82	62.4517
24.84	58.5699
24.86	58.1105
24.88	61.3687
24.9	70.0324
24.92	85.4586
24.94	109.396
24.96	137.49
24.98	151.458
25	138.491
25.02	114.282
25.04	99.3767
25.06	95.3604
25.08	102.214
25.1	118.709
25.12	143.02
25.14	167.162
25.16	184.898
25.18	209.425
25.2	261.532
25.22	362.84
25.24	538.786
25.26	806.372
25.28	1117.93
25.3	1263.2
25.32	1079.77
25.34	763.21
25.36	502.912
25.38	331.732
25.4	228.576
25.42	167.598
25.44	130.396
25.46	106.09
25.48	89.4967
25.5	76.5536
25.52	68.7503
25.54	63.9787
25.56	62.1518
25.58	63.6311
25.6	70.0574
25.62	82.9933
25.64	103.433
25.66	127.093
25.68	141.574
25.7	147.318
25.72	161.153
25.74	185.561
25.76	196.141
25.78	170.047
25.8	128.491
25.82	94.8901
25.84	73.6131
25.86	62.0326
25.88	57.0772
25.9	56.8163
25.92	60.791
25.94	70.2934
25.96	88.2452
25.98	120.209
26	172.62
26.02	246.7
26.04	317.867
26.06	324.852
26.08	260.116
26.1	184.904
26.12	130.226
26.14	96.6509
26.16	78.7128
26.18	70.4754
26.2	68.6361
26.22	72.1296
26.24	81.9218
26.26	101.304
26.28	136.264
26.3	194.452
26.32	279.394
26.34	369.668
26.36	396.829
26.38	334.262
26.4	250.881
26.42	193.342
26.44	169.634
26.46	179.363
26.48	223.295
26.5	300.462
26.52	387.004
26.54	411.944
26.56	341.864
26.58	244.422
26.6	169.535
26.62	123.062
26.64	99.0053
26.66	90.7652
26.68	93.0712
26.7	98.1503
26.72	94.1927
26.74	81.2183
26.76	68.8142
26.78	65.1351
26.8	71.1101
26.82	88.7629
26.84	119.176
